number,mis_simulated
0.0,13.330138308845857
0.0008000080000800008,13.330138308845857
0.0016000160001600017,13.330138308845857
0.0024000240002400026,13.330138308845857
0.0032000320003200034,13.330138308845857
0.0040000400004000045,13.330138308845857
0.004800048000480005,13.330138308845857
0.005600056000560006,13.330138308845857
0.006400064000640007,13.330138308845857
0.0072000720007200075,13.330138308845857
0.008000080000800009,13.330138308845857
0.008800088000880009,13.330138308845857
0.00960009600096001,13.330138308845857
0.01040010400104001,13.330138308845857
0.011200112001120012,13.330138308845857
0.012000120001200012,13.330138308845857
0.012800128001280013,13.330138308845857
0.013600136001360015,13.330138308845857
0.014400144001440015,13.330138308845857
0.015200152001520017,13.330138308845857
0.016000160001600018,13.330138308845857
0.016800168001680018,13.330138308845857
0.017600176001760018,13.330138308845857
0.018400184001840018,13.330138308845857
0.01920019200192002,13.330138308845857
0.02000020000200002,13.330138308845857
0.02080020800208002,13.330138308845857
0.021600216002160024,13.330138308845857
0.022400224002240024,13.330138308845857
0.023200232002320024,13.330138308845857
0.024000240002400024,13.330138308845857
0.024800248002480027,13.330138308845857
0.025600256002560027,13.330138308845857
0.026400264002640027,13.330138308845857
0.02720027200272003,13.330138308845857
0.02800028000280003,13.330138308845857
0.02880028800288003,13.330138308845857
0.02960029600296003,13.330138308845857
0.030400304003040033,13.330138308845857
0.031200312003120033,13.330138308845857
0.032000320003200036,13.330138308845857
0.03280032800328003,13.330138308845857
0.033600336003360036,13.330138308845857
0.03440034400344004,13.330138308845857
0.035200352003520036,13.330138308845857
0.03600036000360004,13.330138308845857
0.036800368003680035,13.330138308845857
0.03760037600376004,13.330138308845857
0.03840038400384004,13.330138308845857
0.03920039200392004,13.330138308845857
0.04000040000400004,13.330138308845857
0.040800408004080045,13.330138308845857
0.04160041600416004,13.330138308845857
0.042400424004240045,13.330138308845857
0.04320043200432005,13.330138308845857
0.044000440004400045,13.330138308845857
0.04480044800448005,13.330138308845857
0.04560045600456005,13.330138308845857
0.04640046400464005,13.330138308845857
0.04720047200472005,13.330138308845857
0.04800048000480005,13.330138308845857
0.04880048800488005,13.330138308845857
0.049600496004960054,13.330138308845857
0.05040050400504005,13.330138308845857
0.051200512005120054,13.330138308845857
0.05200052000520006,13.330138308845857
0.052800528005280054,13.330138308845857
0.05360053600536006,13.330138308845857
0.05440054400544006,13.330138308845857
0.05520055200552006,13.330138308845857
0.05600056000560006,13.330138308845857
0.056800568005680056,13.330138308845857
0.05760057600576006,13.330138308845857
0.05840058400584006,13.330138308845857
0.05920059200592006,13.330138308845857
0.06000060000600006,13.330138308845857
0.060800608006080066,13.330138308845857
0.06160061600616006,13.330138308845857
0.062400624006240066,13.330138308845857
0.06320063200632006,13.330138308845857
0.06400064000640007,13.330138308845857
0.06480064800648007,13.330138308845857
0.06560065600656007,13.330138308845857
0.06640066400664008,13.330138308845857
0.06720067200672007,13.330138308845857
0.06800068000680007,13.330138308845857
0.06880068800688008,13.330138308845857
0.06960069600696007,13.330138308845857
0.07040070400704007,13.330138308845857
0.07120071200712008,13.330138308845857
0.07200072000720008,13.330138308845857
0.07280072800728007,13.330138308845857
0.07360073600736007,13.330138308845857
0.07440074400744008,13.330138308845857
0.07520075200752008,13.330138308845857
0.07600076000760007,13.330138308845857
0.07680076800768008,13.330138308845857
0.07760077600776008,13.330138308845857
