number,mis_interpolated
0.0,13.214500000000001
0.0008000080000800008,13.217008303842263
0.0016000160001600017,13.219510520989004
0.0024000240002400026,13.22200665414858
0.0032000320003200034,13.224496706029337
0.0040000400004000045,13.226980679339622
0.004800048000480005,13.22945857678779
0.005600056000560006,13.231930401082192
0.006400064000640007,13.234396154931172
0.0072000720007200075,13.236855841043086
0.008000080000800009,13.23930946212628
0.008800088000880009,13.241757020889107
0.00960009600096001,13.244198520039914
0.01040010400104001,13.246633962287053
0.011200112001120012,13.249063350338874
0.012000120001200012,13.251486686903725
0.012800128001280013,13.253903974689958
0.013600136001360015,13.256315216405923
0.014400144001440015,13.258720414759972
0.015200152001520017,13.26111957246045
0.016000160001600018,13.263512692215711
0.016800168001680018,13.265899776734102
0.017600176001760018,13.268280828723974
0.018400184001840018,13.270655850893679
0.01920019200192002,13.273024845951564
0.02000020000200002,13.275387816605981
0.02080020800208002,13.27774476556528
0.021600216002160024,13.280095695537812
0.022400224002240024,13.282440609231923
0.023200232002320024,13.284779509355968
0.024000240002400024,13.287112398618294
0.024800248002480027,13.28943927972725
0.025600256002560027,13.291760155391188
0.026400264002640027,13.29407502831846
0.02720027200272003,13.29638390121741
0.02800028000280003,13.298686776796393
0.02880028800288003,13.300983657763757
0.02960029600296003,13.303274546827854
0.030400304003040033,13.305559446697032
0.031200312003120033,13.307838360079641
0.032000320003200036,13.310111289684032
0.03280032800328003,13.312378238218557
0.033600336003360036,13.31463920839156
0.03440034400344004,13.316894202911397
0.035200352003520036,13.319143224486416
0.03600036000360004,13.321386275824963
0.036800368003680035,13.323623359635395
0.03760037600376004,13.325854478626058
0.03840038400384004,13.3280796355053
0.03920039200392004,13.330298832981477
0.04000040000400004,13.332512073762935
0.040800408004080045,13.334719360558024
0.04160041600416004,13.336920696075095
0.042400424004240045,13.339116083022498
0.04320043200432005,13.34130552410858
0.044000440004400045,13.343489022041696
0.04480044800448005,13.345666579530192
0.04560045600456005,13.347838199282423
0.04640046400464005,13.350003884006734
0.04720047200472005,13.352163636411476
0.04800048000480005,13.354317459205001
0.04880048800488005,13.356465355095656
0.049600496004960054,13.358607326791793
0.05040050400504005,13.360743377001763
0.051200512005120054,13.362873508433914
0.05200052000520006,13.364997723796595
0.052800528005280054,13.367116025798161
0.05360053600536006,13.369228417146957
0.05440054400544006,13.371334900551334
0.05520055200552006,13.373435478719642
0.05600056000560006,13.375530154360234
0.056800568005680056,13.377618930181455
0.05760057600576006,13.379701808891662
0.05840058400584006,13.3817787931992
0.05920059200592006,13.383849885812415
0.06000060000600006,13.385915089439667
0.060800608006080066,13.387974406789299
0.06160061600616006,13.39002784056966
0.062400624006240066,13.392075393489106
0.06320063200632006,13.39411706825598
0.06400064000640007,13.396152867578639
0.06480064800648007,13.39818279416543
0.06560065600656007,13.400206850724702
0.06640066400664008,13.402225039964806
0.06720067200672007,13.404237364594092
0.06800068000680007,13.406243827320909
0.06880068800688008,13.408244430853607
0.06960069600696007,13.41023917790054
0.07040070400704007,13.41222807117005
0.07120071200712008,13.414211113370495
0.07200072000720008,13.416188307210222
0.07280072800728007,13.418159655397579
0.07360073600736007,13.42012516064092
0.07440074400744008,13.422084825648591
0.07520075200752008,13.424038653128944
0.07600076000760007,13.42598664579033
0.07680076800768008,13.427928806341097
0.07760077600776008,13.429865137489594
0.07840078400784008,13.431795641944177
0.07920079200792009,13.433720322413189
0.08000080000800008,13.435639181604982
0.08080080800808008,13.43755222222791
0.08160081600816009,13.439459446990314
0.08240082400824009,13.441360858600556
0.08320083200832008,13.443256459766978
0.0840008400084001,13.445146253197931
0.08480084800848009,13.447030241601766
0.08560085600856009,13.448908427686835
0.0864008640086401,13.450780814161481
0.08720087200872009,13.452647403734064
0.08800088000880009,13.454508199112928
0.0888008880088801,13.456363203006418
0.0896008960089601,13.458212418122896
0.09040090400904009,13.460055847170706
0.0912009120091201,13.461893492858195
0.0920009200092001,13.463725357893718
0.0928009280092801,13.465551444985623
0.09360093600936009,13.467371756842258
0.0944009440094401,13.469186296171975
0.0952009520095201,13.470995065683125
0.0960009600096001,13.472798068084055
0.0968009680096801,13.474595306083119
0.0976009760097601,13.476386782388666
0.0984009840098401,13.478172499709041
0.09920099200992011,13.479952460752601
0.1000010000100001,13.48172666822769
0.1008010080100801,13.483495124842666
0.10160101601016011,13.485257833305871
0.10240102401024011,13.487014796325656
0.1032010320103201,13.488766016610375
0.10400104001040011,13.490511496868377
0.10480104801048011,13.492251239808008
0.10560105601056011,13.493985248137623
0.10640106401064012,13.49571352456557
0.10720107201072011,13.497436071800196
0.10800108001080011,13.499152892549859
0.10880108801088012,13.500863989522902
0.10960109601096012,13.502569365427675
0.11040110401104011,13.504269022972531
0.11120111201112012,13.505962964865821
0.11200112001120012,13.50765119381589
0.11280112801128012,13.509333712531093
0.11360113601136011,13.511010523719776
0.11440114401144012,13.512681630090292
0.11520115201152012,13.51434703435099
0.11600116001160012,13.51600673921022
0.11680116801168013,13.517660747376333
0.11760117601176012,13.519309061557678
0.11840118401184012,13.520951684462602
0.11920119201192013,13.522588618799462
0.12000120001200013,13.524219867276601
0.12080120801208012,13.525845432602374
0.12160121601216013,13.527465317485127
0.12240122401224013,13.529079524633215
0.12320123201232012,13.53068805675498
0.12400124001240014,13.532290916558782
0.12480124801248013,13.533888106752965
0.12560125601256014,13.535479630045877
0.12640126401264012,13.537065489145876
0.12720127201272013,13.538645686761305
0.12800128001280014,13.540220225600514
0.12880128801288013,13.541789108371857
0.12960129601296014,13.543352337783682
0.13040130401304015,13.544909916544336
0.13120131201312013,13.546461847362178
0.13200132001320014,13.548008132945547
0.13280132801328015,13.5495487760028
0.13360133601336013,13.551083779242285
0.13440134401344014,13.55261314537235
0.13520135201352015,13.554136877101351
0.13600136001360014,13.555654977137632
0.13680136801368015,13.557167448189544
0.13760137601376016,13.55867429296544
0.13840138401384014,13.560175514173668
0.13920139201392015,13.561671114522577
0.14000140001400016,13.563161096720517
0.14080140801408014,13.564645463475841
0.14160141601416015,13.566124217496895
0.14240142401424016,13.567597361492036
0.14320143201432015,13.569064898169605
0.14400144001440016,13.570526830237958
0.14480144801448014,13.571983160405441
0.14560145601456015,13.573433891380407
0.14640146401464016,13.574879025871207
0.14720147201472014,13.576318566586187
0.14800148001480015,13.5777525162337
0.14880148801488016,13.579180877522093
0.14960149601496014,13.580603653159722
0.15040150401504015,13.58202084585493
0.15120151201512017,13.583432458316071
0.15200152001520015,13.584838493251496
0.15280152801528016,13.58623895336955
0.15360153601536017,13.587633841378588
0.15440154401544015,13.589023159986958
0.15520155201552016,13.59040691190301
0.15600156001560017,13.591785099835093
0.15680156801568015,13.593157726491562
0.15760157601576016,13.594524794580758
0.15840158401584017,13.595886306811039
0.15920159201592016,13.597242265890753
0.16000160001600017,13.598592674528248
0.16080160801608018,13.599937535431875
0.16160161601616016,13.601276851309986
0.16240162401624017,13.602610624870927
0.16320163201632018,13.603938858823051
0.16400164001640016,13.605261555874709
0.16480164801648017,13.606578718734246
0.16560165601656018,13.607890350110017
0.16640166401664017,13.60919645271037
0.16720167201672018,13.610497029243655
0.1680016800168002,13.611792082418223
0.16880168801688017,13.61308161494242
0.16960169601696018,13.614365629524602
0.1704017040170402,13.615644128873118
0.17120171201712017,13.616917115696312
0.17200172001720018,13.61818459270254
0.1728017280172802,13.619446562600151
0.17360173601736018,13.620703028097493
0.17440174401744019,13.62195399190292
0.1752017520175202,13.623199456724778
0.17600176001760018,13.624439425271417
0.1768017680176802,13.625673900251188
0.1776017760177602,13.626902884372445
0.17840178401784018,13.628126380343529
0.1792017920179202,13.629344390872799
0.1800018000180002,13.630556918668601
0.18080180801808018,13.631763966439284
0.1816018160181602,13.632965536893199
0.1824018240182402,13.634161632738698
0.1832018320183202,13.635352256684126
0.1840018400184002,13.636537411437839
0.18480184801848018,13.637717099708183
0.1856018560185602,13.638891324203511
0.1864018640186402,13.640060087632172
0.18720187201872018,13.641223392702512
0.1880018800188002,13.642381242122887
0.1888018880188802,13.643533638601644
0.1896018960189602,13.644680584847132
0.1904019040190402,13.645822083567703
0.1912019120191202,13.646958137471708
0.1920019200192002,13.648088749267492
0.1928019280192802,13.649213921663412
0.1936019360193602,13.650333657367812
0.1944019440194402,13.651447959089044
0.1952019520195202,13.65255682953546
0.1960019600196002,13.653660271415408
0.1968019680196802,13.654758287437236
0.1976019760197602,13.655850880309298
0.19840198401984022,13.656938052739944
0.1992019920199202,13.658019807437519
0.2000020000200002,13.659096147110379
0.20080200802008022,13.660167074466871
0.2016020160201602,13.661232592215345
0.2024020240202402,13.662292703064152
0.20320203202032022,13.663347409721641
0.2040020400204002,13.664396714896162
0.20480204802048022,13.665440621296066
0.20560205602056023,13.6664791316297
0.2064020640206402,13.66751224860542
0.20720207202072022,13.668539974931571
0.20800208002080023,13.669562313316503
0.2088020880208802,13.670579266468568
0.20960209602096022,13.671590837096117
0.21040210402104023,13.672597027907496
0.21120211202112021,13.67359784161106
0.21200212002120022,13.674593280915158
0.21280212802128023,13.675583348528132
0.21360213602136022,13.676568047158344
0.21440214402144023,13.677547379514138
0.21520215202152024,13.678521348303862
