number,mis_interpolated
0.0,13.019596483686493
0.0008000080000800008,13.019069502610172
0.0016000160001600017,13.018542537327926
0.0024000240002400026,13.018015587839539
0.0032000320003200034,13.017488654144795
0.0040000400004000045,13.01696173624348
0.004800048000480005,13.016434834135376
0.005600056000560006,13.01590794782027
0.006400064000640007,13.015381077297945
0.0072000720007200075,13.014854222568186
0.008000080000800009,13.014327383630777
0.008800088000880009,13.013800560485501
0.00960009600096001,13.013273753132147
0.01040010400104001,13.012746961570494
0.011200112001120012,13.012220185800329
0.012000120001200012,13.011693425821438
0.012800128001280013,13.011166681633602
0.013600136001360015,13.010639953236609
0.014400144001440015,13.01011324063024
0.015200152001520017,13.009586543814281
0.016000160001600018,13.009059862788517
0.016800168001680018,13.008533197552733
0.017600176001760018,13.00800654810671
0.018400184001840018,13.007479914450236
0.01920019200192002,13.006953296583095
0.02000020000200002,13.00642669450507
0.02080020800208002,13.005900108215945
0.021600216002160024,13.005373537715506
0.022400224002240024,13.004846983003539
0.023200232002320024,13.004320444079823
0.024000240002400024,13.00379392094415
0.024800248002480027,13.003267413596296
0.025600256002560027,13.002740922036052
0.026400264002640027,13.0022144462632
0.02720027200272003,13.001687986277524
0.02800028000280003,13.001161542078808
0.02880028800288003,13.000635113666839
0.02960029600296003,13.0001087010414
0.030400304003040033,12.999582304202274
0.031200312003120033,12.999055923149248
0.032000320003200036,12.998529557882105
0.03280032800328003,12.998003208400629
0.033600336003360036,12.997476874704605
0.03440034400344004,12.996950556793816
0.035200352003520036,12.99642425466805
0.03600036000360004,12.995897968327089
0.036800368003680035,12.995371697770716
0.03760037600376004,12.99484544299872
0.03840038400384004,12.99431920401088
0.03920039200392004,12.993792980806985
0.04000040000400004,12.993266773386816
0.040800408004080045,12.99274058175016
0.04160041600416004,12.992214405896801
0.042400424004240045,12.991688245826522
0.04320043200432005,12.991162101539107
0.044000440004400045,12.990635973034342
0.04480044800448005,12.990109860312012
0.04560045600456005,12.9895837633719
0.04640046400464005,12.989057682213792
0.04720047200472005,12.98853161683747
0.04800048000480005,12.98800556724272
0.04880048800488005,12.987479533429326
0.049600496004960054,12.986953515397074
0.05040050400504005,12.986427513145745
0.051200512005120054,12.985901526675129
0.05200052000520006,12.985375555985003
0.052800528005280054,12.984849601075158
0.05360053600536006,12.984323661945375
0.05440054400544006,12.98379773859544
0.05520055200552006,12.983271831025135
0.05600056000560006,12.982745939234247
0.056800568005680056,12.98222006322256
0.05760057600576006,12.981694202989857
0.05840058400584006,12.981168358535925
0.05920059200592006,12.980642529860546
0.06000060000600006,12.980116716963506
0.060800608006080066,12.979590919844588
0.06160061600616006,12.979065138503577
